Date,Revenue,COGS,web_sessions,web_visitors,web_pageviews,inv_avg_stock,inv_units_sold,inv_stockout_count,order_count,is_promo_active,active_promo_count
2021-05-16,3981359.06,3199505.04,46038.0,32930.0,178309.0,0.0,0.0,0.0,125,0,0
2021-05-17,4684806.7,3826508.17,40445.0,29227.0,133550.0,0.0,0.0,0.0,134,0,0
2021-05-18,3549112.31,2889339.05,40506.0,32133.0,144075.0,0.0,0.0,0.0,109,0,0
2021-05-19,4795038.58,3840346.57,40499.0,31915.0,191765.0,0.0,0.0,0.0,135,0,0
2021-05-20,5057797.75,4088691.43,48008.0,34549.0,234218.0,0.0,0.0,0.0,156,0,0
2021-05-21,5434543.62,4271132.76,40494.0,30867.0,207787.0,0.0,0.0,0.0,157,0,0
2021-05-22,4310539.38,3526722.84,36963.0,28930.0,152131.0,0.0,0.0,0.0,128,0,0
2021-05-23,3846392.54,3086892.89,45854.0,34982.0,172164.0,0.0,0.0,0.0,122,0,0
2021-05-24,3987573.28,3177252.48,44500.0,33428.0,223584.0,0.0,0.0,0.0,113,0,0
2021-05-25,3822459.48,3142554.15,40082.0,28264.0,149247.0,0.0,0.0,0.0,109,0,0
2021-05-26,4915453.17,4056932.97,45774.0,37206.0,211861.0,0.0,0.0,0.0,151,0,0
2021-05-27,7320510.07,6048379.93,35745.0,28000.0,177423.0,0.0,0.0,0.0,206,0,0
2021-05-28,6925957.27,5561587.62,41259.0,31125.0,152716.0,0.0,0.0,0.0,201,0,0
2021-05-29,4630943.52,3787091.31,30460.0,22820.0,165532.0,0.0,0.0,0.0,139,0,0
2021-05-30,8887935.6,7274840.31,36841.0,26242.0,147220.0,0.0,0.0,0.0,265,0,0
2021-05-31,7996369.9,6466327.4,44156.0,33751.0,169380.0,239.14867617107942,5446.0,348.0,233,0,0
2021-06-01,7479521.04,6141761.22,40847.0,32094.0,213982.0,0.0,0.0,0.0,214,0,0
2021-06-02,6960798.21,5572082.02,42831.0,31013.0,182212.0,0.0,0.0,0.0,214,0,0
2021-06-03,6367799.03,5139667.32,48600.0,38637.0,184769.0,0.0,0.0,0.0,188,0,0
2021-06-04,2524112.16,2097669.41,44701.0,32417.0,226819.0,0.0,0.0,0.0,70,0,0
2021-06-05,2884765.01,2262050.61,46818.0,37746.0,238843.0,0.0,0.0,0.0,87,0,0
2021-06-06,3795966.84,3084551.9,40909.0,32161.0,150967.0,0.0,0.0,0.0,107,0,0
2021-06-07,3757477.99,3136794.28,46202.0,33516.0,198783.0,0.0,0.0,0.0,116,0,0
2021-06-08,3948452.32,3177527.58,45781.0,37084.0,219913.0,0.0,0.0,0.0,105,0,0
2021-06-09,3733884.76,3009506.21,34088.0,27887.0,130269.0,0.0,0.0,0.0,124,0,0
2021-06-10,3994102.54,3220973.51,44249.0,32430.0,217077.0,0.0,0.0,0.0,120,0,0
2021-06-11,3221511.31,2622379.46,44246.0,32772.0,164717.0,0.0,0.0,0.0,91,0,0
2021-06-12,3618435.07,2920008.48,44378.0,35506.0,154157.0,0.0,0.0,0.0,116,0,0
2021-06-13,3349171.43,2778202.9,42050.0,31300.0,215993.0,0.0,0.0,0.0,99,0,0
2021-06-14,4007931.92,3159812.63,46537.0,36237.0,246126.0,0.0,0.0,0.0,116,0,0
2021-06-15,4162142.95,3326425.2,44310.0,31547.0,210222.0,0.0,0.0,0.0,127,0,0
2021-06-16,4740156.23,3752544.13,44337.0,35817.0,229232.0,0.0,0.0,0.0,155,0,0
2021-06-17,5807751.43,4698668.17,47460.0,37553.0,238402.0,0.0,0.0,0.0,160,0,0
2021-06-18,4316861.14,3463681.18,43011.0,34964.0,202414.0,0.0,0.0,0.0,110,0,0
2021-06-19,3596996.21,3016398.92,43105.0,35045.0,148637.0,0.0,0.0,0.0,101,0,0
2021-06-20,3113780.62,2502341.31,45601.0,33536.0,218671.0,0.0,0.0,0.0,99,0,0
2021-06-21,3454322.45,2831163.45,50225.0,40208.0,255212.0,0.0,0.0,0.0,100,0,0
2021-06-22,3814525.81,3072656.32,44414.0,35172.0,231173.0,0.0,0.0,0.0,113,0,0
2021-06-23,5129834.24,4258385.56,40031.0,31413.0,139944.0,0.0,0.0,0.0,155,1,1
2021-06-24,5015283.26,4491924.42,46126.0,36500.0,189683.0,0.0,0.0,0.0,140,1,1
2021-06-25,3255836.16,2807033.14,38862.0,30258.0,150660.0,0.0,0.0,0.0,108,1,1
2021-06-26,3202321.56,2946230.91,38286.0,28676.0,174622.0,0.0,0.0,0.0,118,1,1
2021-06-27,3938214.81,3832008.26,49137.0,39354.0,260766.0,0.0,0.0,0.0,135,1,1
2021-06-28,4255543.96,4082242.05,46294.0,35882.0,202773.0,0.0,0.0,0.0,150,1,1
2021-06-29,5907160.01,5911751.11,40996.0,30081.0,215178.0,0.0,0.0,0.0,216,1,1
2021-06-30,5094915.79,4949985.1,45773.0,33294.0,233584.0,223.15769230769232,5673.0,364.0,209,1,1
2021-07-01,4975867.15,5024857.74,37571.0,29901.0,180410.0,0.0,0.0,0.0,197,1,1
2021-07-02,4397949.68,4326458.07,33233.0,27127.0,152049.0,0.0,0.0,0.0,172,1,1
2021-07-03,3132513.38,3101143.37,35152.0,24966.0,184088.0,0.0,0.0,0.0,116,1,1
2021-07-04,730601.15,647312.84,32810.0,24267.0,170944.0,0.0,0.0,0.0,28,1,1
2021-07-05,1878817.85,1927429.12,29990.0,21941.0,119299.0,0.0,0.0,0.0,64,1,1
2021-07-06,1616214.16,1626948.22,31012.0,23158.0,156722.0,0.0,0.0,0.0,56,1,1
2021-07-07,1741509.6,1715092.93,30311.0,24007.0,123602.0,0.0,0.0,0.0,64,1,1
2021-07-08,2563149.38,2518109.42,33426.0,25458.0,118185.0,0.0,0.0,0.0,86,1,1
2021-07-09,2685812.87,2706650.91,34217.0,25366.0,174288.0,0.0,0.0,0.0,98,1,1
2021-07-10,2524108.8,2448068.41,31779.0,22917.0,150809.0,0.0,0.0,0.0,91,1,1
2021-07-11,2592712.85,2553763.2,30443.0,23946.0,142310.0,0.0,0.0,0.0,86,1,1
2021-07-12,3123873.5,3108780.0,34467.0,27984.0,123706.0,0.0,0.0,0.0,95,1,1
2021-07-13,2650746.43,2549076.58,34885.0,25203.0,146821.0,0.0,0.0,0.0,85,1,1
2021-07-14,2970833.54,2785803.91,38621.0,27441.0,155193.0,0.0,0.0,0.0,104,1,1
2021-07-15,3628282.86,3639556.87,34804.0,27447.0,145288.0,0.0,0.0,0.0,126,1,1
2021-07-16,2768513.94,2780496.25,33529.0,24745.0,133076.0,0.0,0.0,0.0,103,1,1
2021-07-17,2453122.24,2399937.97,34590.0,25085.0,138564.0,0.0,0.0,0.0,94,1,1
2021-07-18,2827723.47,2930478.35,38368.0,30559.0,130106.0,0.0,0.0,0.0,95,1,1
2021-07-19,2859598.56,2696150.18,34197.0,26768.0,167299.0,0.0,0.0,0.0,92,1,1
2021-07-20,3389960.06,3045138.98,30516.0,22658.0,113914.0,0.0,0.0,0.0,94,1,1
2021-07-21,3336465.66,2928248.05,33646.0,23848.0,179592.0,0.0,0.0,0.0,99,1,1
2021-07-22,4388007.92,3796262.13,32412.0,25523.0,158492.0,0.0,0.0,0.0,131,1,1
2021-07-23,4385215.41,3753800.99,32445.0,26329.0,134930.0,0.0,0.0,0.0,109,0,0
2021-07-24,2294305.45,1930929.33,31592.0,25814.0,118083.0,0.0,0.0,0.0,79,0,0
2021-07-25,2549303.61,2173412.06,35455.0,26715.0,120481.0,0.0,0.0,0.0,68,0,0
2021-07-26,3676952.36,2918564.14,33451.0,23825.0,147504.0,0.0,0.0,0.0,102,0,0
2021-07-27,3460197.23,2857159.07,33644.0,23932.0,164830.0,0.0,0.0,0.0,86,0,0
2021-07-28,4046860.27,3235448.81,34683.0,25833.0,113756.0,0.0,0.0,0.0,112,0,0
2021-07-29,5547857.68,4566302.38,32982.0,24449.0,136497.0,0.0,0.0,0.0,148,0,0
2021-07-30,6548042.77,6322433.77,36061.0,26735.0,140586.0,0.0,0.0,0.0,217,1,1
2021-07-31,5256382.47,5446793.9,29917.0,22395.0,154337.0,242.42283298097252,4425.0,311.0,195,1,1
2021-08-01,3652376.75,4109973.08,37105.0,27725.0,195190.0,0.0,0.0,0.0,149,1,1
2021-08-02,4399616.65,4886236.3,42139.0,33273.0,143292.0,0.0,0.0,0.0,159,1,1
2021-08-03,2422462.49,3359505.36,34871.0,28444.0,134855.0,0.0,0.0,0.0,121,1,1
2021-08-04,1157658.1,1697391.73,42489.0,31819.0,211792.0,0.0,0.0,0.0,65,1,1
2021-08-05,1482037.52,2026425.65,37593.0,29342.0,166972.0,0.0,0.0,0.0,76,1,1
2021-08-06,1591502.8,2374360.64,41901.0,33170.0,150778.0,0.0,0.0,0.0,81,1,1
2021-08-07,1632328.25,2336736.46,36018.0,27276.0,115308.0,0.0,0.0,0.0,70,1,1
2021-08-08,1411882.22,1918090.72,39567.0,31128.0,138739.0,0.0,0.0,0.0,68,1,1
2021-08-09,1376421.76,2167285.81,39113.0,27660.0,163795.0,0.0,0.0,0.0,64,1,1
2021-08-10,1581357.61,2246981.07,39302.0,29245.0,155199.0,0.0,0.0,0.0,84,1,1
2021-08-11,1740229.21,2604985.61,30995.0,24667.0,159578.0,0.0,0.0,0.0,86,1,1
2021-08-12,2480973.68,3548924.53,38269.0,29771.0,208637.0,0.0,0.0,0.0,117,1,1
2021-08-13,2199306.57,3444159.74,37306.0,29688.0,123156.0,0.0,0.0,0.0,99,1,1
2021-08-14,1494099.71,1993428.41,37592.0,29767.0,175016.0,0.0,0.0,0.0,82,1,1
2021-08-15,1862118.62,2645589.05,39171.0,29071.0,146883.0,0.0,0.0,0.0,82,1,1
2021-08-16,2220064.67,3319453.91,42739.0,32073.0,186199.0,0.0,0.0,0.0,91,1,1
2021-08-17,2263302.37,3320429.89,35832.0,25317.0,135797.0,0.0,0.0,0.0,97,1,1
2021-08-18,1875383.97,2630473.94,33929.0,26293.0,149882.0,0.0,0.0,0.0,84,1,1
2021-08-19,2535597.13,3644326.12,34659.0,26539.0,156110.0,0.0,0.0,0.0,128,1,1
2021-08-20,2553183.49,3860236.79,36779.0,28824.0,123466.0,0.0,0.0,0.0,120,1,1
2021-08-21,1453356.23,2098001.94,35239.0,27158.0,150437.0,0.0,0.0,0.0,81,1,1
2021-08-22,1640268.07,2295711.5,33822.0,26677.0,184931.0,0.0,0.0,0.0,92,1,1
2021-08-23,1883869.71,2626041.33,41170.0,32849.0,199026.0,0.0,0.0,0.0,96,1,1
2021-08-24,1836322.27,2808012.6,33874.0,25023.0,154508.0,0.0,0.0,0.0,92,1,1
2021-08-25,1939866.54,2821994.79,42700.0,33671.0,212858.0,0.0,0.0,0.0,110,1,1
2021-08-26,1886569.08,2959216.09,44382.0,33320.0,172425.0,0.0,0.0,0.0,95,1,1
2021-08-27,1662732.77,2371412.62,31425.0,25653.0,154963.0,0.0,0.0,0.0,93,1,1
2021-08-28,1664938.51,2453257.65,40471.0,32901.0,163592.0,0.0,0.0,0.0,75,1,1
2021-08-29,4443078.33,6342118.62,38145.0,28063.0,192572.0,0.0,0.0,0.0,216,1,1
2021-08-30,3996164.3,5499176.03,41162.0,33329.0,194304.0,0.0,0.0,0.0,183,1,2
2021-08-31,3940957.44,5240978.22,41421.0,33047.0,200812.0,228.21971252566735,4784.0,346.0,169,1,2
2021-09-01,3579634.39,4583108.31,27326.0,19208.0,99898.0,0.0,0.0,0.0,162,1,2
2021-09-02,3917618.96,4722341.9,28236.0,21778.0,94116.0,0.0,0.0,0.0,160,1,2
2021-09-03,1070973.42,1003268.02,26551.0,19907.0,108115.0,0.0,0.0,0.0,36,1,1
2021-09-04,1839742.83,1710231.68,24298.0,18434.0,117729.0,0.0,0.0,0.0,48,1,1
2021-09-05,1682890.37,1626164.36,28062.0,21856.0,117356.0,0.0,0.0,0.0,45,1,1
2021-09-06,2097434.58,1931198.13,28771.0,21226.0,117131.0,0.0,0.0,0.0,68,1,1
2021-09-07,2244132.38,1986738.71,23373.0,16735.0,88001.0,0.0,0.0,0.0,69,1,1
2021-09-08,3716975.63,3437593.72,29427.0,23808.0,114276.0,0.0,0.0,0.0,100,1,1
2021-09-09,2187074.96,2082447.03,25832.0,18779.0,102486.0,0.0,0.0,0.0,57,1,1
2021-09-10,1980857.12,1821707.08,24570.0,18030.0,128972.0,0.0,0.0,0.0,64,1,1
2021-09-11,1547495.48,1455524.4,22915.0,16946.0,78615.0,0.0,0.0,0.0,51,1,1
2021-09-12,2102573.99,1909199.54,24856.0,18243.0,109179.0,0.0,0.0,0.0,71,1,1
2021-09-13,2488502.06,2265837.09,26951.0,20849.0,129532.0,0.0,0.0,0.0,82,1,1
2021-09-14,2715006.68,2532491.32,26127.0,19448.0,125476.0,0.0,0.0,0.0,96,1,1
2021-09-15,3275643.47,3007258.03,27170.0,22258.0,90013.0,0.0,0.0,0.0,96,1,1
2021-09-16,1853200.26,1657780.29,24544.0,20042.0,109761.0,0.0,0.0,0.0,65,1,1
2021-09-17,2031900.2,1889074.28,27224.0,19381.0,129910.0,0.0,0.0,0.0,68,1,1
2021-09-18,1910747.73,1785651.61,25797.0,18347.0,105109.0,0.0,0.0,0.0,68,1,1
2021-09-19,1952437.84,1794752.16,26670.0,21014.0,95312.0,0.0,0.0,0.0,58,1,1
2021-09-20,2307149.39,2140377.91,27194.0,19545.0,107817.0,0.0,0.0,0.0,81,1,1
2021-09-21,3210995.34,2839955.92,28567.0,20425.0,111680.0,0.0,0.0,0.0,95,1,1
2021-09-22,2518917.94,2299264.05,23720.0,19155.0,125345.0,0.0,0.0,0.0,84,1,1
2021-09-23,2220736.52,2001371.7,28950.0,21182.0,140514.0,0.0,0.0,0.0,67,1,1
2021-09-24,2008968.22,1790130.16,25544.0,19883.0,116993.0,0.0,0.0,0.0,62,1,1
2021-09-25,2281967.32,2112780.84,28614.0,21314.0,124020.0,0.0,0.0,0.0,70,1,1
2021-09-26,1602075.57,1461503.99,26085.0,20400.0,95877.0,0.0,0.0,0.0,58,1,1
2021-09-27,3058684.14,2864098.57,27562.0,22060.0,142951.0,0.0,0.0,0.0,95,1,1
2021-09-28,4749132.81,4287087.43,28001.0,21001.0,103029.0,0.0,0.0,0.0,139,1,1
2021-09-29,3184253.74,2793067.38,29661.0,23727.0,120596.0,0.0,0.0,0.0,116,1,1
2021-09-30,3504126.92,3102295.47,28475.0,21959.0,148954.0,243.2577777777778,3262.0,290.0,100,1,1
2021-10-01,2465559.4,2269641.63,24386.0,17960.0,123393.0,0.0,0.0,0.0,83,1,1
2021-10-02,2584886.96,2309451.71,21410.0,15691.0,111539.0,0.0,0.0,0.0,80,1,1
2021-10-03,920334.15,789349.71,22289.0,18269.0,72630.0,0.0,0.0,0.0,23,0,0
2021-10-04,1043382.83,864297.5,21958.0,16903.0,103019.0,0.0,0.0,0.0,37,0,0
2021-10-05,1440909.2,1238586.01,22060.0,17666.0,72399.0,0.0,0.0,0.0,44,0,0
2021-10-06,1793088.31,1465294.6,20869.0,16523.0,75300.0,0.0,0.0,0.0,57,0,0
2021-10-07,1826196.69,1497790.82,24821.0,18161.0,83730.0,0.0,0.0,0.0,44,0,0
2021-10-08,1613264.94,1325310.58,19762.0,13894.0,102451.0,0.0,0.0,0.0,48,0,0
2021-10-09,1794510.68,1447840.15,18870.0,14640.0,73117.0,0.0,0.0,0.0,49,0,0
2021-10-10,1883117.98,1559914.53,21359.0,15899.0,93665.0,0.0,0.0,0.0,45,0,0
2021-10-11,2300450.29,1848634.77,23411.0,17978.0,128488.0,0.0,0.0,0.0,61,0,0
2021-10-12,1567144.44,1334199.42,19294.0,15019.0,96700.0,0.0,0.0,0.0,43,0,0
2021-10-13,1918678.27,1624278.45,19477.0,15122.0,105026.0,0.0,0.0,0.0,63,0,0
2021-10-14,2148334.67,1733671.89,21776.0,17637.0,87008.0,0.0,0.0,0.0,63,0,0
2021-10-15,1900056.41,1665667.16,22446.0,16346.0,89558.0,0.0,0.0,0.0,48,0,0
2021-10-16,2106301.79,1750771.11,24812.0,18137.0,128060.0,0.0,0.0,0.0,55,0,0
2021-10-17,2495144.25,2124471.09,20591.0,15415.0,74234.0,0.0,0.0,0.0,67,0,0
2021-10-18,2029589.44,1714394.15,21604.0,16693.0,98358.0,0.0,0.0,0.0,57,0,0
2021-10-19,1794195.22,1443278.64,22443.0,16563.0,96730.0,0.0,0.0,0.0,54,0,0
2021-10-20,2748359.42,2249708.28,20905.0,16187.0,89875.0,0.0,0.0,0.0,80,0,0
2021-10-21,1715238.6,1425166.31,22586.0,17775.0,77577.0,0.0,0.0,0.0,51,0,0
2021-10-22,2513749.87,2045877.61,24218.0,19711.0,114397.0,0.0,0.0,0.0,65,0,0
2021-10-23,1853822.02,1521941.02,21880.0,16024.0,73662.0,0.0,0.0,0.0,47,0,0
2021-10-24,2201542.06,1879343.83,21229.0,17267.0,81196.0,0.0,0.0,0.0,69,0,0
2021-10-25,2021989.32,1646748.37,23224.0,16717.0,114672.0,0.0,0.0,0.0,52,0,0
2021-10-26,2162674.08,1776598.49,24639.0,17733.0,80324.0,0.0,0.0,0.0,52,0,0
2021-10-27,2151921.73,1803290.61,18866.0,13558.0,98028.0,0.0,0.0,0.0,56,0,0
2021-10-28,2489853.45,2036708.17,20437.0,15921.0,98377.0,0.0,0.0,0.0,69,0,0
2021-10-29,3746325.95,3090953.59,23463.0,19019.0,128387.0,0.0,0.0,0.0,103,0,0
2021-10-30,3434826.63,2965454.49,21242.0,16732.0,74585.0,0.0,0.0,0.0,80,0,0
2021-10-31,3026687.11,2545466.76,19649.0,15891.0,86079.0,243.51627906976745,2549.0,279.0,86,0,0
2021-11-01,2926691.09,2398381.34,20235.0,14266.0,81756.0,0.0,0.0,0.0,83,0,0
2021-11-02,3072730.67,2536221.43,17580.0,13040.0,95858.0,0.0,0.0,0.0,82,0,0
2021-11-03,1262904.96,1055921.75,19842.0,14973.0,105035.0,0.0,0.0,0.0,45,0,0
2021-11-04,1344901.28,1136391.76,17473.0,13578.0,83632.0,0.0,0.0,0.0,39,0,0
2021-11-05,1257605.18,1084704.98,20400.0,15416.0,95780.0,0.0,0.0,0.0,41,0,0
2021-11-06,2093872.9,1714441.6,17302.0,12568.0,70438.0,0.0,0.0,0.0,58,0,0
2021-11-07,942802.49,782264.44,18751.0,13247.0,74916.0,0.0,0.0,0.0,36,0,0
2021-11-08,2064680.43,1687466.21,19651.0,14673.0,90100.0,0.0,0.0,0.0,51,0,0
2021-11-09,2462296.67,2100076.52,16554.0,11704.0,63719.0,0.0,0.0,0.0,66,0,0
2021-11-10,1774844.23,1518855.62,16316.0,11438.0,69694.0,0.0,0.0,0.0,50,0,0
2021-11-11,1412638.65,1123822.69,17054.0,12407.0,64947.0,0.0,0.0,0.0,40,0,0
2021-11-12,1777590.33,1460783.5,17407.0,12320.0,64158.0,0.0,0.0,0.0,50,0,0
2021-11-13,1291079.97,1073274.92,18928.0,13455.0,84772.0,0.0,0.0,0.0,44,0,0
2021-11-14,1228705.01,1065683.97,18386.0,13522.0,80295.0,0.0,0.0,0.0,45,0,0
2021-11-15,1206377.91,983743.19,19029.0,14409.0,87572.0,0.0,0.0,0.0,41,0,0
2021-11-16,2106714.51,1725304.97,16503.0,12928.0,78077.0,0.0,0.0,0.0,60,0,0
2021-11-17,1531889.09,1349321.43,19729.0,16006.0,74286.0,0.0,0.0,0.0,44,0,0
2021-11-18,1661241.07,1433114.76,18086.0,13283.0,95314.0,0.0,0.0,0.0,47,1,1
2021-11-19,1253389.32,1095039.04,20121.0,16204.0,81355.0,0.0,0.0,0.0,41,1,1
2021-11-20,1071404.44,1040227.2,18493.0,13334.0,98514.0,0.0,0.0,0.0,29,1,1
2021-11-21,1222908.7,1238315.19,19555.0,14372.0,70710.0,0.0,0.0,0.0,40,1,1
2021-11-22,1558297.56,1613383.51,20461.0,16499.0,82338.0,0.0,0.0,0.0,66,1,1
2021-11-23,1613168.79,1629011.23,18415.0,13258.0,73460.0,0.0,0.0,0.0,60,1,1
2021-11-24,1665269.85,1709718.17,17455.0,13583.0,92249.0,0.0,0.0,0.0,50,1,1
2021-11-25,1278003.36,1305823.05,18638.0,14070.0,99028.0,0.0,0.0,0.0,47,1,1
2021-11-26,970756.2,1019443.98,17760.0,13626.0,72802.0,0.0,0.0,0.0,42,1,1
2021-11-27,1407280.07,1519826.79,16640.0,12984.0,56761.0,0.0,0.0,0.0,55,1,1
2021-11-28,2359645.42,2324536.28,19450.0,15869.0,85349.0,0.0,0.0,0.0,108,1,1
2021-11-29,1830856.99,1894919.03,21295.0,15967.0,82166.0,0.0,0.0,0.0,67,1,1
2021-11-30,2987950.32,3045686.15,15377.0,11989.0,55274.0,263.81748071979433,2334.0,263.0,103,1,1
2021-12-01,1881588.13,1920538.46,19054.0,13537.0,65331.0,0.0,0.0,0.0,78,1,1
2021-12-02,1911470.99,1996362.17,17604.0,12796.0,62792.0,0.0,0.0,0.0,75,1,1
2021-12-03,586748.17,626899.33,21253.0,15423.0,81710.0,0.0,0.0,0.0,22,1,1
2021-12-04,819389.63,787101.35,21716.0,16391.0,95580.0,0.0,0.0,0.0,38,1,1
2021-12-05,1101768.07,1082761.55,18397.0,14224.0,70529.0,0.0,0.0,0.0,42,1,1
2021-12-06,1167887.5,1132700.46,20668.0,15918.0,67398.0,0.0,0.0,0.0,43,1,1
2021-12-07,708706.53,724333.47,21840.0,15330.0,102200.0,0.0,0.0,0.0,34,1,1
2021-12-08,919265.14,968146.91,23815.0,17342.0,90722.0,0.0,0.0,0.0,42,1,1
2021-12-09,999032.78,1047782.72,20773.0,16717.0,100580.0,0.0,0.0,0.0,42,1,1
2021-12-10,1214991.34,1243394.6,22104.0,16530.0,117774.0,0.0,0.0,0.0,54,1,1
2021-12-11,948995.31,997983.77,17639.0,12442.0,89865.0,0.0,0.0,0.0,50,1,1
2021-12-12,1285064.15,1307106.22,21143.0,16020.0,112345.0,0.0,0.0,0.0,48,1,1
2021-12-13,1112918.62,1168775.11,20511.0,15018.0,86240.0,0.0,0.0,0.0,52,1,1
2021-12-14,1821860.68,1884666.84,21633.0,16520.0,93442.0,0.0,0.0,0.0,71,1,1
2021-12-15,1773908.51,1816537.46,21102.0,16384.0,85848.0,0.0,0.0,0.0,72,1,1
2021-12-16,1771984.63,1846296.05,24232.0,18536.0,94060.0,0.0,0.0,0.0,77,1,1
2021-12-17,1463605.82,1523555.95,19112.0,13571.0,77118.0,0.0,0.0,0.0,68,1,1
2021-12-18,1214550.47,1217310.4,18789.0,15217.0,75059.0,0.0,0.0,0.0,58,1,1
2021-12-19,1546435.59,1510053.63,21312.0,17414.0,101787.0,0.0,0.0,0.0,66,1,1
2021-12-20,1676753.39,1642291.41,21881.0,15629.0,75775.0,0.0,0.0,0.0,74,1,1
2021-12-21,2017237.85,2127476.27,20173.0,15661.0,108494.0,0.0,0.0,0.0,87,1,1
2021-12-22,2327738.57,2283587.28,19226.0,15198.0,63765.0,0.0,0.0,0.0,111,1,1
2021-12-23,2415914.18,2480623.5,20108.0,15623.0,98925.0,0.0,0.0,0.0,111,1,1
2021-12-24,1448810.25,1505101.29,17767.0,12442.0,57152.0,0.0,0.0,0.0,64,1,1
2021-12-25,1120986.7,1156338.1,18380.0,13684.0,64150.0,0.0,0.0,0.0,54,1,1
2021-12-26,1317218.46,1338753.3,20335.0,16537.0,76060.0,0.0,0.0,0.0,70,1,1
2021-12-27,1025037.51,986082.95,22747.0,18004.0,95282.0,0.0,0.0,0.0,51,1,1
2021-12-28,1855064.19,1847193.9,21237.0,16164.0,89295.0,0.0,0.0,0.0,83,1,1
2021-12-29,4065184.9,4208667.7,22058.0,17413.0,116727.0,0.0,0.0,0.0,159,1,1
2021-12-30,3842586.5,3948015.94,19928.0,14993.0,101498.0,0.0,0.0,0.0,166,1,1
2021-12-31,3041203.79,3121467.33,18742.0,14095.0,84913.0,229.2207505518764,3438.0,310.0,124,1,1
2022-01-01,2932155.47,3019583.5,17601.0,13989.0,78423.0,0.0,0.0,0.0,112,1,1
2022-01-02,2361965.0,2368851.11,16288.0,12415.0,86736.0,0.0,0.0,0.0,90,1,1
2022-01-03,545563.72,476501.31,15844.0,12119.0,86806.0,0.0,0.0,0.0,19,0,0
2022-01-04,1242319.38,1057834.07,16220.0,11438.0,86962.0,0.0,0.0,0.0,39,0,0
2022-01-05,809977.6,684605.3,17043.0,13448.0,87391.0,0.0,0.0,0.0,27,0,0
2022-01-06,993048.62,827696.4,16845.0,12989.0,54823.0,0.0,0.0,0.0,31,0,0
2022-01-07,1294963.64,1109631.82,16784.0,12436.0,86241.0,0.0,0.0,0.0,31,0,0
2022-01-08,1641747.05,1369252.03,16180.0,11582.0,59841.0,0.0,0.0,0.0,38,0,0
2022-01-09,1706485.37,1491356.56,17607.0,13065.0,83516.0,0.0,0.0,0.0,46,0,0
2022-01-10,2569113.21,2158709.88,13466.0,10626.0,73474.0,0.0,0.0,0.0,50,0,0
2022-01-11,1640806.35,1336967.26,17468.0,14056.0,82324.0,0.0,0.0,0.0,52,0,0
2022-01-12,1775526.5,1506945.6,16161.0,11943.0,67735.0,0.0,0.0,0.0,50,0,0
2022-01-13,1173172.99,946254.56,17441.0,13941.0,74021.0,0.0,0.0,0.0,35,0,0
2022-01-14,1548726.82,1300219.1,18087.0,13318.0,91918.0,0.0,0.0,0.0,42,0,0
2022-01-15,1461990.71,1263054.33,15371.0,11711.0,51050.0,0.0,0.0,0.0,44,0,0
2022-01-16,2064339.13,1781850.02,16172.0,12808.0,57584.0,0.0,0.0,0.0,59,0,0
2022-01-17,1621773.2,1340632.16,17394.0,12263.0,82644.0,0.0,0.0,0.0,48,0,0
2022-01-18,1861205.18,1606509.55,16276.0,13141.0,70085.0,0.0,0.0,0.0,53,0,0
2022-01-19,2020862.53,1738187.82,13271.0,9704.0,63114.0,0.0,0.0,0.0,65,0,0
2022-01-20,1249233.56,1043117.49,16831.0,12226.0,89260.0,0.0,0.0,0.0,43,0,0
2022-01-21,1580948.85,1245282.02,15120.0,11837.0,54701.0,0.0,0.0,0.0,48,0,0
2022-01-22,1758593.8,1468639.94,18072.0,12999.0,89823.0,0.0,0.0,0.0,40,0,0
2022-01-23,1785338.17,1512426.38,14482.0,10941.0,54012.0,0.0,0.0,0.0,43,0,0
2022-01-24,1915906.28,1601822.71,16327.0,12551.0,58647.0,0.0,0.0,0.0,55,0,0
2022-01-25,2471179.3,1957064.07,14769.0,11760.0,79210.0,0.0,0.0,0.0,65,0,0
2022-01-26,2278973.82,1903209.07,16497.0,12386.0,87194.0,0.0,0.0,0.0,69,0,0
2022-01-27,1604489.99,1290075.13,20276.0,14709.0,110718.0,0.0,0.0,0.0,41,0,0
2022-01-28,2792317.48,2306948.5,16752.0,13732.0,80272.0,0.0,0.0,0.0,78,0,0
2022-01-29,3897632.5,3247780.03,14842.0,11909.0,69729.0,0.0,0.0,0.0,116,0,0
2022-01-30,3903300.55,3262713.48,14890.0,11490.0,58640.0,0.0,0.0,0.0,103,0,0
2022-01-31,3159829.55,2627738.4,14632.0,10842.0,65353.0,258.58762886597935,2305.0,226.0,87,0,0
2022-02-01,3672475.88,3092119.13,21868.0,17710.0,117258.0,0.0,0.0,0.0,102,0,0
2022-02-02,3072419.17,2457270.01,27306.0,21266.0,126792.0,0.0,0.0,0.0,78,0,0
2022-02-03,1056919.3,915391.24,26597.0,21388.0,107155.0,0.0,0.0,0.0,29,0,0
2022-02-04,1135262.35,959597.02,23796.0,18040.0,83295.0,0.0,0.0,0.0,30,0,0
2022-02-05,1325806.77,1094262.79,23738.0,17660.0,98963.0,0.0,0.0,0.0,49,0,0
2022-02-06,1360544.32,1086414.25,23675.0,18804.0,80717.0,0.0,0.0,0.0,39,0,0
